SubjectNum,Activity,tBodyAcc-mean-X,tBodyAcc-mean-Y,tBodyAcc-mean-Z,tBodyAcc-std-X,tBodyAcc-std-Y,tBodyAcc-std-Z,tGravityAcc-mean-X,tGravityAcc-mean-Y,tGravityAcc-mean-Z,tGravityAcc-std-X,tGravityAcc-std-Y,tGravityAcc-std-Z,tBodyAccJerk-mean-X,tBodyAccJerk-mean-Y,tBodyAccJerk-mean-Z,tBodyAccJerk-std-X,tBodyAccJerk-std-Y,tBodyAccJerk-std-Z,tBodyGyro-mean-X,tBodyGyro-mean-Y,tBodyGyro-mean-Z,tBodyGyro-std-X,tBodyGyro-std-Y,tBodyGyro-std-Z,tBodyGyroJerk-mean-X,tBodyGyroJerk-mean-Y,tBodyGyroJerk-mean-Z,tBodyGyroJerk-std-X,tBodyGyroJerk-std-Y,tBodyGyroJerk-std-Z,tBodyAccMag-mean,tBodyAccMag-std,tGravityAccMag-mean,tGravityAccMag-std,tBodyAccJerkMag-mean,tBodyAccJerkMag-std,tBodyGyroMag-mean,tBodyGyroMag-std,tBodyGyroJerkMag-mean,tBodyGyroJerkMag-std,fBodyAcc-mean-X,fBodyAcc-mean-Y,fBodyAcc-mean-Z,fBodyAcc-std-X,fBodyAcc-std-Y,fBodyAcc-std-Z,fBodyAccJerk-mean-X,fBodyAccJerk-mean-Y,fBodyAccJerk-mean-Z,fBodyAccJerk-std-X,fBodyAccJerk-std-Y,fBodyAccJerk-std-Z,fBodyGyro-mean-X,fBodyGyro-mean-Y,fBodyGyro-mean-Z,fBodyGyro-std-X,fBodyGyro-std-Y,fBodyGyro-std-Z,fBodyAccMag-mean,fBodyAccMag-std,fBodyBodyAccJerkMag-mean,fBodyBodyAccJerkMag-std,fBodyBodyGyroMag-mean,fBodyBodyGyroMag-std,fBodyBodyGyroJerkMag-mean,fBodyBodyGyroJerkMag-std
23,LAYING,0.274368320791667,-0.0229303753463889,-0.112708156361111,-0.307406609541667,-0.0559190701944444,-0.423799983472222,0.916390620694444,-0.305941603194444,0.0502735718306944,-0.964255749722222,-0.9346249275,-0.922011250555556,0.0813009120125,0.00070497445138889,-0.00746649607361111,-0.449132074458333,-0.358607936394444,-0.727783299027778,-0.0996883196944444,-0.0248364941180556,0.0648158711513889,-0.535994106652778,-0.491489755277778,-0.416672344194445,-0.0745232864591667,-0.0486923553486111,-0.0541027585263889,-0.631056272916667,-0.791870445138889,-0.557663277361111,-0.211538141852778,-0.321816307694444,-0.211538141852778,-0.321816307694444,-0.471279598163889,-0.448385747527778,-0.322095339069444,-0.472205528305556,-0.697476715833333,-0.753467676666667,-0.379130619388889,-0.179782212708333,-0.561613983416667,-0.282447682583333,-0.0564243100972222,-0.403908063069444,-0.467851218861111,-0.397486972652778,-0.698070077136111,-0.479690673598792,-0.359868702333333,-0.756741976111111,-0.489455353305556,-0.624224943194444,-0.384643092291667,-0.554953017875,-0.432891844166667,-0.482192401805556,-0.339998044305556,-0.418479870708333,-0.427480382875,-0.480165013552778,-0.571115851027778,-0.501957364027778,-0.748960005277778,-0.777435305972222
24,WALKING,0.276980816034483,-0.0225446400534483,-0.110595952913793,-0.47076236637931,-0.154127498163793,-0.288840016206897,0.95970108137931,-0.115116241810345,-0.140910029827586,-0.983132400344828,-0.962578844310345,-0.962822966551724,0.0731938975362069,0.0121254591034483,-0.0116401387758621,-0.485863255344828,-0.302220161206897,-0.491189466034483,-0.0545126870724138,-0.0658435879913793,0.0972006320344828,-0.580597373275862,-0.487166280172414,-0.396154003275862,-0.0625311679982759,-0.0502895008551724,-0.0739835516362069,-0.490773455517241,-0.514246569655172,-0.557968202931034,-0.299983613965517,-0.48106401862069,-0.299983613965517,-0.48106401862069,-0.399722201034483,-0.409824562586207,-0.403064156896552,-0.563863212586207,-0.507824745862069,-0.556022765862069,-0.492419802586207,-0.203193741396552,-0.344493013448276,-0.462733639137931,-0.182766476862069,-0.314646918448276,-0.509628168793103,-0.352829307068966,-0.469920224310345,-0.507640734482759,-0.294353545672414,-0.511115619482759,-0.468295081206897,-0.479841432931035,-0.39144792137931,-0.616915839310345,-0.495896271896552,-0.453337858448276,-0.434618912068966,-0.590265845517241,-0.418641046896552,-0.40297998362069,-0.534509163793103,-0.668032801896552,-0.571594392068966,-0.567447731896552
24,WALKING_UPSTAIRS,0.269881106779661,-0.0251979434569492,-0.114248610966102,-0.344399351355932,-0.116804488966102,-0.255601012881356,0.906369500508475,-0.237498409152542,-0.227134869152542,-0.962190567457627,-0.916690779830508,-0.934952938983051,0.0862310100338983,-0.0150816047830508,-0.0132353651798305,-0.49876467220339,-0.51522075220339,-0.523807264237288,0.0883163772152542,-0.105932947294915,0.0248290702830508,-0.577426408813559,-0.568534124576271,-0.27459628379661,-0.146800845605424,-0.0317350582050847,-0.0498427228983051,-0.640489537966102,-0.646644373728814,-0.648975330847458,-0.226402822033898,-0.30685447,-0.226402822033898,-0.30685447,-0.488487620508475,-0.441068689830508,-0.33443583979661,-0.503929060169492,-0.658751629152542,-0.638180352881356,-0.395790553898305,-0.252412541966102,-0.312792211016949,-0.326165553050847,-0.107787679328814,-0.283143443389831,-0.515644617288136,-0.527604243559322,-0.48339098779661,-0.527104719152542,-0.535843319152542,-0.562727123050848,-0.503188684915254,-0.546620981186441,-0.372182912033898,-0.602945480677966,-0.586177824237288,-0.311996408983051,-0.322300989322034,-0.406283377627119,-0.429800778813559,-0.45964779779661,-0.564664994745763,-0.54907099,-0.64611467,-0.653876950677966
24,WALKING_DOWNSTAIRS,0.288631208909091,-0.0145730348310909,-0.104818820272727,-0.08273248054,-0.102607326783636,-0.205566380745455,0.950883416727273,-0.128326710927273,-0.140123155018182,-0.961845327454545,-0.941478979454546,-0.942207718727273,0.0802619828545455,-0.00447316273690909,-0.00846915857363636,-0.337218894,-0.169291887741818,-0.290239376563636,-0.0867069010690909,-0.0542300245127273,0.111973650603636,-0.431919067945455,-0.484673524,-0.491077244909091,-0.0914145014654545,-0.0291766311418182,-0.0412055411490909,-0.358444550225455,-0.519326735090909,-0.478690941272727,-0.0737699163072727,-0.0224839122854545,-0.0737699163072727,-0.0224839122854545,-0.263106944836364,-0.143501970018182,-0.304965806363636,-0.3636948774,-0.497152238363636,-0.459159852363636,-0.222324293454545,-0.0861829752472727,-0.173825083587273,-0.0349085946785455,-0.169191147529091,-0.291553822381818,-0.376175794909091,-0.2258243574,-0.250000183381818,-0.355930598,-0.163626807636364,-0.328569968545455,-0.272469211854546,-0.433475431818182,-0.396286646363636,-0.484894683818182,-0.523412701636364,-0.573281905454546,-0.0231701626603636,-0.175291708678182,-0.200830137109091,-0.0827554911536364,-0.374298686727273,-0.470147270181818,-0.474449925818182,-0.478030486181818
24,SITTING,0.273475690147059,-0.0131255097938235,-0.103041061426471,-0.990593766617647,-0.956255962058824,-0.957056111470588,0.919637604411765,0.182254651955882,0.109559621020588,-0.989660149852941,-0.971692544705882,-0.963406795735294,0.0763318528529412,0.00476702575745588,-0.00113300171426471,-0.988564382205882,-0.979573678088235,-0.984662946764706,-0.0356229619955882,-0.0750132697044118,0.0800440230882353,-0.988111648676471,-0.977954005147059,-0.971277654117647,-0.0951782658382353,-0.040616936,-0.051596655125,-0.991442007794118,-0.989780810588235,-0.989850160294118,-0.968979156470588,-0.963779683235294,-0.968979156470588,-0.963779683235294,-0.985555822352941,-0.985418456176471,-0.964633252352941,-0.969257162647059,-0.991306424705882,-0.990724530735294,-0.989529506764706,-0.962773200147059,-0.966991781176471,-0.991100005441177,-0.954998005147059,-0.954402697794118,-0.988857403235294,-0.979228238382353,-0.981971300147059,-0.9892888075,-0.981550132794118,-0.986008449264706,-0.985676523823529,-0.981200181176471,-0.974686891029412,-0.988891551764706,-0.976252427794118,-0.972851787647059,-0.968905031470588,-0.965852262058824,-0.984469962941177,-0.98561372,-0.977973720735294,-0.969105899117647,-0.990854751176471,-0.990933058235294
24,STANDING,0.280348883913043,-0.0144785340348986,-0.108222553855072,-0.98725587115942,-0.936871974347826,-0.930283530144928,0.96644228,-0.145201300942029,-0.0530585403536232,-0.992197591884058,-0.968155388695652,-0.94618494942029,0.0746177416521739,0.0109839689101449,-0.00358774904913044,-0.980573836811594,-0.967745638695652,-0.977716354927536,-0.0278611511434783,-0.0692546674492754,0.077124614942029,-0.960738660289855,-0.967298518695652,-0.969958678115942,-0.0991947719855072,-0.0431738608,-0.0517180379565217,-0.975856809130435,-0.981983572028985,-0.983276883478261,-0.950061017681159,-0.94790101173913,-0.950061017681159,-0.94790101173913,-0.977620953913043,-0.973108343043478,-0.954518594057971,-0.95310477884058,-0.982387268985507,-0.979995718695652,-0.984183633623188,-0.948970158405797,-0.953817599275362,-0.988851853478261,-0.934454791304348,-0.923802467681159,-0.98116164057971,-0.967720592463768,-0.974170468405797,-0.981721691014493,-0.970228184202899,-0.979936740869565,-0.958540187246377,-0.970426493768116,-0.970133388405797,-0.961885695217391,-0.965798055507246,-0.972688652173913,-0.960066088115942,-0.949522556376812,-0.972251355217391,-0.973195509565217,-0.963922314202899,-0.954407176956522,-0.981119237826087,-0.9797551
24,LAYING,0.272850494930556,-0.0173555210111111,-0.107236237236111,-0.967984021111111,-0.983126461944444,-0.973566958888889,-0.359292534027778,0.738430699305556,0.683839909722222,-0.960412164305555,-0.993454358055556,-0.979239668194444,0.08072123275,0.0119819524179167,-0.00589225849902778,-0.98636543375,-0.982430495,-0.983087366805556,-0.0143679929444444,-0.0955538053611111,0.111730746333333,-0.982651720138889,-0.960299550972222,-0.98170136125,-0.102813809652778,-0.0382323710416667,-0.0624116966805556,-0.979865720555556,-0.978091312777778,-0.992381595972222,-0.9718540425,-0.969354834166667,-0.9718540425,-0.969354834166667,-0.985529270555556,-0.983605927361111,-0.953791512638889,-0.957829934722222,-0.982780873888889,-0.978659102222222,-0.975893687083333,-0.980830362083333,-0.976634815694444,-0.965167081805556,-0.984571808472222,-0.973057781805556,-0.985998546805556,-0.982140613888889,-0.981549689583333,-0.988140517777778,-0.984124532361111,-0.983185637916667,-0.976570564027778,-0.966111980277778,-0.981093036111111,-0.984713284166667,-0.95779294875,-0.983602745694444,-0.973171068055555,-0.971063024027778,-0.983108084305556,-0.98328511625,-0.964001383472222,-0.961369084583333,-0.978596740694444,-0.980096981111111
25,WALKING,0.261032956486487,-0.0134256995117568,-0.102127482162162,-0.974362459324324,-0.913246392567568,-0.934099757972973,0.745567496635135,0.111678497635135,0.154746917364865,-0.968776383918919,-0.95966855,-0.948230706351351,0.0818347970810811,0.0003012986,-0.0037887204317973,-0.97688707972973,-0.956014448783784,-0.974315164324324,-0.0275180840662162,-0.0808954066609459,0.0992180229067568,-0.948003167972973,-0.952994132027027,-0.943062928648649,-0.0987915321486486,-0.040453383872973,-0.052164916,-0.956357595810811,-0.975077910405405,-0.972950762837838,-0.941763479594595,-0.925197514189189,-0.941763479594595,-0.925197514189189,-0.973131091351351,-0.962558791081081,-0.928965353108108,-0.925785138918919,-0.973161056756757,-0.962267327702703,-0.973316197432433,-0.924442413783784,-0.950908184189189,-0.975066007297297,-0.912854049054054,-0.930198803918919,-0.976680236621622,-0.956087228108108,-0.970067626621622,-0.979320599324324,-0.959354313918919,-0.977414842432433,-0.940289171756757,-0.957963143783784,-0.946005719864865,-0.951063250675676,-0.950721228648649,-0.947461570540541,-0.936698650810811,-0.930504615,-0.963183021891892,-0.960945170405405,-0.939925883378378,-0.929932343378378,-0.963086246081081,-0.963618945675676
25,WALKING_UPSTAIRS,0.275295474153846,-0.0180711181184615,-0.110685851547692,-0.49465784528,-0.0915514816923077,-0.587764311846154,0.253607196,0.162057688153846,0.270586726969231,-0.968266704307692,-0.963543145538462,-0.966169689846154,0.0828847923230769,-0.00124741824323077,-0.000417227988923077,-0.500011823026154,-0.242560149338462,-0.678149667692308,-0.0492203709076923,-0.0536998366344615,0.0933251582153846,-0.572687110523077,-0.383695937876923,-0.463304063830769,-0.0750933895769231,-0.0411484820615385,-0.0672439068861539,-0.565893097353846,-0.550764816707692,-0.463090722224615,-0.3662886791504,-0.461199595076923,-0.3662886791504,-0.461199595076923,-0.45492919172,-0.421674496760462,-0.360797038775385,-0.436232812595385,-0.539603958984615,-0.558665077476923,-0.499767918723077,-0.146565670046154,-0.616511960923077,-0.494625812592308,-0.121409445138462,-0.604526505538462,-0.539079475615385,-0.301244315553846,-0.667196174153846,-0.504196355578462,-0.229111871723077,-0.687478107076923,-0.485061244446154,-0.433238440103077,-0.397646788975385,-0.601900626415385,-0.360285922523077,-0.5373573956,-0.405228852698462,-0.582983551175385,-0.415336294430769,-0.435390727311692,-0.460732893675385,-0.518933376476923,-0.571796791215385,-0.573265692769231
25,WALKING_DOWNSTAIRS,0.259553075517241,-0.0175270541931035,-0.115743374293103,-0.904241325551724,-0.82667705137931,-0.907082875517241,0.26794159637931,0.43308165362069,0.286210505155172,-0.948590411551724,-0.97698240637931,-0.955187587689655,0.0777830759655172,0.00474902032706897,0.0115832008244828,-0.913270583412069,-0.860205533448276,-0.940446947068965,-0.0439721779482759,-0.0632273807758621,0.0692062582706897,-0.927283094655172,-0.878521248103448,-0.90134410137931,-0.0963171509827586,-0.0484307586982759,-0.055035060637931,-0.928217118672414,-0.910412673551724,-0.913511015817241,-0.874041327931035,-0.865482136741379,-0.874041327931035,-0.865482136741379,-0.90397711637931,-0.895273045517241,-0.861764935689655,-0.886144637836207,-0.915225694293103,-0.918372110968965,-0.907102428853448,-0.843652748793103,-0.92020223637931,-0.903393427465517,-0.828630046896552,-0.907304086551724,-0.920694128,-0.868581741206897,-0.938278156896552,-0.91335062512069,-0.860577395689655,-0.941305310517241,-0.912133110456897,-0.887848725517241,-0.890927182508621,-0.932195653793103,-0.874273818103448,-0.914678093965517,-0.866789454482759,-0.887334431793103,-0.890462669137931,-0.901055380137931,-0.893679442310345,-0.90239138762069,-0.921435646155172,-0.919907021418966
25,SITTING,0.262318640246154,-0.0233870066591954,-0.113604906092308,-0.257620827304615,-0.0581243658784615,-0.261491021153846,0.838701430307692,-0.351036349230769,-0.261646336,-0.939525043538462,-0.928022037538462,-0.906136576615385,0.0698656036938462,0.0420019037138462,0.00117890370538462,-0.362238826984615,-0.396510103846154,-0.573158126769231,-0.00551400124461539,-0.0959353290752308,0.0630657491338462,-0.507252951769231,-0.417050398769231,-0.164657450504615,-0.110510579827077,-0.0525782071184615,-0.0662350968569231,-0.621326577538462,-0.597767875538462,-0.495461360615385,-0.159844581738462,-0.242682571353846,-0.159844581738462,-0.242682571353846,-0.408560391538462,-0.356889453553846,-0.223611447892308,-0.422130359753846,-0.579195328461538,-0.626867826307692,-0.297064406876923,-0.184720600246154,-0.356546853230769,-0.244098526806154,-0.0577259746861539,-0.269833889,-0.398034213384615,-0.421147602013846,-0.540748579230769,-0.3818765194,-0.411645640415385,-0.604409948923077,-0.463890568,-0.433542322923077,-0.210524132281538,-0.526383943261538,-0.413391067384615,-0.228875858284615,-0.262522949630769,-0.350782655323077,-0.345413441624615,-0.378212445246154,-0.492023888615385,-0.478874178307692,-0.624173876769231,-0.658291425076923
25,STANDING,0.277993454459459,-0.0171306798105405,-0.107307842702703,-0.306023272013514,-0.0113848848648649,-0.28158719545946,0.755966085,-0.177895888378378,-0.0244349179054054,-0.970393551756757,-0.963333782162162,-0.957427518783784,0.0978608612972973,-0.00498687414189189,0.00175799967351351,-0.286617116825676,-0.189989488094595,-0.486006060351351,-0.0532029055331081,-0.049955663362027,0.103974227310811,-0.514289589689189,-0.360712629394595,-0.322158166378378,-0.0759470389189189,-0.0467533861378378,-0.0622518475848649,-0.526283583797297,-0.461661729689189,-0.491023751351351,-0.174803084212162,-0.298275158918919,-0.174803084212162,-0.298275158918919,-0.284103600694595,-0.259037694305405,-0.308570337732432,-0.378276549130811,-0.495200457851351,-0.471020574786486,-0.293960108297297,-0.0555343067567568,-0.327689966424324,-0.312574686112432,-0.0515796514864865,-0.313548849121622,-0.324294063769311,-0.240273558764865,-0.447013957581081,-0.311702679756757,-0.189735494918378,-0.523338474472973,-0.427712512531081,-0.355445122464459,-0.336238935389189,-0.543543004094595,-0.369517619990541,-0.381059551972973,-0.248090576347297,-0.440471369944595,-0.255156807243784,-0.269570953632432,-0.393155007017838,-0.477195426567568,-0.483975818370541,-0.493650535614865
25,LAYING,0.277884053972603,-0.0183923855873973,-0.099668441630137,-0.772439390821918,-0.677470937534247,-0.718489374657534,0.886269746438356,-0.307064823835616,-0.0395777396154795,-0.969672784109589,-0.947108875890411,-0.925725037808219,0.0718117854109589,0.00376768022054794,-0.00753931514753425,-0.813400486849315,-0.820493908630137,-0.862951485479452,-0.0454535118341096,-0.0552627539520548,0.107487475515069,-0.786672129315068,-0.794646128767123,-0.751158579726027,-0.0944090669438356,-0.0465743087232877,-0.0621170392534247,-0.874927383561644,-0.880665114657534,-0.86371321369863,-0.721478770410959,-0.711133778246575,-0.721478770410959,-0.711133778246575,-0.828957456164384,-0.795406241780822,-0.721641946575342,-0.735052540684932,-0.881591253287671,-0.874191771232877,-0.792470210684932,-0.735531272328767,-0.768718256027397,-0.765939734109589,-0.670834041712329,-0.714615857671233,-0.823510389315069,-0.824567161780822,-0.849418219178082,-0.820062799589041,-0.828792815479452,-0.875170136986301,-0.788835422328767,-0.809477990958904,-0.773514300410959,-0.789945233863014,-0.788306244383562,-0.768262657534247,-0.739116295890411,-0.74129745260274,-0.800079636986301,-0.790690898493151,-0.795326919315069,-0.744250500684932,-0.875774695068493,-0.88152387260274
26,WALKING,0.273249369915254,-0.0199763340135593,-0.107150393,-0.873844878305085,-0.816728476440678,-0.835418050508475,-0.0955384822033898,0.576313159728814,0.502844396101695,-0.965061061864407,-0.987453894576271,-0.977856007966102,0.0764032432966102,0.00864277958898305,-0.0073061276361017,-0.882356824915254,-0.842820316101695,-0.878538876101695,-0.0180210195762712,-0.0878207524237288,0.10058898459322,-0.908577371186441,-0.859492787288136,-0.870365567627119,-0.097784740461017,-0.0435217344220339,-0.0678906834745763,-0.881224411525424,-0.875985997288136,-0.900912456779661,-0.84119948661017,-0.868906977118644,-0.84119948661017,-0.868906977118644,-0.864236233050848,-0.861681702881356,-0.849623866949153,-0.888361275423729,-0.881024468983051,-0.887718472881356,-0.881678444745763,-0.827157450186441,-0.850168171694915,-0.870946803898305,-0.822596235254237,-0.839789745254237,-0.885813744067797,-0.854864821016949,-0.87547475559322,-0.889882437457627,-0.840598102542373,-0.880580892542373,-0.882458492542373,-0.862953945084746,-0.870592380508475,-0.91706660220339,-0.858875693898305,-0.882249858474576,-0.86026030440678,-0.894319137627119,-0.864187198983051,-0.859282424067797,-0.881293857457627,-0.915366816271187,-0.892125621694915,-0.889980477457627
26,WALKING_UPSTAIRS,0.285711466909091,-0.0145988285890909,-0.114676819781818,-0.162634684430909,-0.126296066014545,-0.217248912018182,0.943806921272727,-0.1441046022,-0.1537615872,-0.962163919636364,-0.934720010727273,-0.93399273,0.0719175232945455,-0.0116082228078182,-0.0153344181036364,-0.381765076181818,-0.248787318145455,-0.348732961836364,-0.06214048604,-0.0648530465672727,0.0923581429036364,-0.456329282909091,-0.501962552363636,-0.440639196545455,-0.0970284796472727,-0.0203352418636364,-0.0301006223054545,-0.400869484589091,-0.546931424545455,-0.508051286727273,-0.124263868561818,-0.103757541012727,-0.124263868561818,-0.103757541012727,-0.319433026290909,-0.219162513181818,-0.313774131290909,-0.387575629436364,-0.525093246,-0.496988507818182,-0.272832200909091,-0.134340789892727,-0.212275011423636,-0.124712230920364,-0.17965214082,-0.285849721290909,-0.415861286545455,-0.299187861654545,-0.313852806290909,-0.401686360727273,-0.244650158727273,-0.381592987454545,-0.312957796381818,-0.462640576545455,-0.386068263636364,-0.504457136727273,-0.532164182181818,-0.513789332,-0.104973208902182,-0.243803180932727,-0.259263874745455,-0.178827655163636,-0.410847859090909,-0.480665477454545,-0.507889006727273,-0.519042941636364
26,WALKING_DOWNSTAIRS,0.2786381658,-0.023428236472,-0.10801615496,-0.41008592792,-0.14074537721,-0.2698907974,0.957058285,-0.12493831098,-0.1416145202,-0.9783294206,-0.9574226714,-0.9590151864,0.06933771727,0.01856087064,0.000661990284,-0.4696403594,-0.300664156,-0.4714931994,-0.019426521604,-0.07688519329,0.082538063304,-0.5798463094,-0.4950257734,-0.3988505834,-0.068139098874,-0.04962884636,-0.062602406246,-0.4959770924,-0.5297177732,-0.562336384,-0.25903065962,-0.42686477238,-0.25903065962,-0.42686477238,-0.3875666924,-0.38938831872,-0.3908599924,-0.5495494606,-0.5224069238,-0.5605626104,-0.4545905874,-0.18990488488,-0.3153735786,-0.39423777238,-0.17015677922,-0.303377252,-0.4978148234,-0.3459619702,-0.4416661938,-0.4878355614,-0.29867036444,-0.4995848868,-0.4622977738,-0.4793128834,-0.3907289136,-0.6177185716,-0.509301723,-0.457545647,-0.393835714124,-0.5361583276,-0.4023770226,-0.377323339189,-0.5289220844,-0.6484739378,-0.5731002894,-0.5751730546
26,SITTING,0.277493593846154,-0.0133908869795897,-0.102889257820513,-0.98767622448718,-0.942645234102564,-0.937460512307692,0.948450289230769,-0.0546430309615385,-0.00177332149230769,-0.990014972435897,-0.968779453205128,-0.949737596923077,0.0747060061794872,0.00871493852948718,-0.00280049353935897,-0.98301239474359,-0.97201501974359,-0.981007054615385,-0.0277816078705128,-0.0796793153589744,0.0889074856923077,-0.971243085897436,-0.975635795128205,-0.972096160512821,-0.0991903584230769,-0.0418865017179487,-0.0539930031025641,-0.982717445128205,-0.987371440128205,-0.98603454974359,-0.955886941410256,-0.952864405,-0.955886941410256,-0.952864405,-0.980799234358974,-0.977647286666667,-0.961714146282051,-0.963022375512821,-0.987609461794872,-0.985878656025641,-0.985594070128205,-0.953573986410256,-0.957922163974359,-0.988753616666667,-0.940372857820513,-0.931746148076923,-0.983662236025641,-0.972113686794872,-0.978047297820513,-0.983867556410256,-0.974007678205128,-0.982604622564103,-0.97019004525641,-0.978290972307692,-0.97293003025641,-0.971923022179487,-0.974297058974359,-0.974319788333333,-0.964184781410257,-0.954036607820513,-0.977110784102564,-0.977254823974359,-0.972980711538461,-0.963066345897436,-0.986836288974359,-0.985395357051282
26,STANDING,0.273579886486487,-0.0221027076371622,-0.108348185502703,-0.254476311578378,0.0678608171621622,-0.326870170256757,0.877643532432433,-0.319676451081081,-0.0655070717889189,-0.952204539864865,-0.920730302162162,-0.917330244189189,0.080115151322973,-0.00878477018783784,-0.0203877751460811,-0.387941694445946,-0.290752530054054,-0.552491651756757,0.0482160353081081,-0.116822030918919,0.0617332070832432,-0.49930951877027,-0.339483716263378,-0.066842008927027,-0.130906930460946,-0.0273349293932432,-0.0469912388648649,-0.520582313371622,-0.531026303783784,-0.387590854286487,-0.128869187956757,-0.246921017783784,-0.128869187956757,-0.246921017783784,-0.3762630065,-0.342658323304054,-0.163705504445946,-0.33632134502973,-0.50285389445946,-0.535060437162162,-0.312217367251351,-0.0695320698667568,-0.386415902175676,-0.234291319097297,0.0651872985283784,-0.348582897297297,-0.437304198051351,-0.329931583972973,-0.529446163918919,-0.393140631051351,-0.297203360905405,-0.574147848648649,-0.39499695727027,-0.364730943001351,-0.111100450864865,-0.534329211081081,-0.331274578581081,-0.140748457783784,-0.262418082216216,-0.356187231216216,-0.340353890859459,-0.351948841878378,-0.393573611075676,-0.412683929108108,-0.541428845540541,-0.561785062932433
26,LAYING,0.275964946973684,-0.0149228665957895,-0.106381713907895,-0.983075726578947,-0.968020503684211,-0.967984163421053,0.510453096973684,0.338541178065789,0.288882806307895,-0.98149176131579,-0.979486194473684,-0.974120369736842,0.0774798165131579,0.00737803978877632,-0.00217624703407895,-0.98905027381579,-0.983056127368421,-0.986173572236842,-0.0295905019473684,-0.0765983073013158,0.0853367739342105,-0.985995739473684,-0.972337045657895,-0.971184934210526,-0.0974560664210526,-0.0397337241973684,-0.0549775221776316,-0.988995656973684,-0.987800248421053,-0.991337935263158,-0.971359064605263,-0.969225816447368,-0.971359064605263,-0.969225816447368,-0.987235255131579,-0.987626346052632,-0.95788402881579,-0.964174930789474,-0.989734899342105,-0.989011510131579,-0.986143711578947,-0.971882630789474,-0.974996539473684,-0.982137816447368,-0.967302554736842,-0.965841980263158,-0.98902632,-0.982732093026316,-0.983872474342105,-0.990124585263158,-0.984747442236842,-0.987082386842105,-0.982689198684211,-0.977885504868421,-0.974225804210526,-0.987079310921053,-0.969737405789474,-0.972905330131579,-0.973617282763158,-0.970677005657895,-0.986678585263158,-0.987825376578947,-0.973839515,-0.964341742763158,-0.988756026447368,-0.989906668157895
27,WALKING,0.278515853508772,-0.0235723333698246,-0.117049834438597,-0.285360455350877,0.0394804518421053,-0.32359040322807,0.881573487368421,-0.398830591052632,0.0401701913368421,-0.956688477017544,-0.951861184210526,-0.937525989649123,0.0538089252631579,0.00301876876701754,-0.00406784187894737,-0.208993380491228,-0.0489835045807018,-0.588381991578947,-0.0477884809563158,-0.0555557743684211,0.0665234298929825,-0.497170955550877,-0.486373925087719,-0.421395842631579,-0.0804991954824561,-0.0481783300508772,-0.0470260753175439,-0.431892137701754,-0.658578540912281,-0.442910673622807,-0.167579569350877,-0.247365918249123,-0.167579569350877,-0.247365918249123,-0.257706563385965,-0.138320694524561,-0.353760323705263,-0.45328510345614,-0.570151822105263,-0.589104424789474,-0.221614649105263,0.049937588724386,-0.398598414526316,-0.313735372368421,-0.0347085033315789,-0.338484458421053,-0.208193023421053,-0.0710508866,-0.546623305087719,-0.284773024649123,-0.0934229218070175,-0.629350460175439,-0.376392709963158,-0.521144264298246,-0.346798830794737,-0.537607352087719,-0.472657305789474,-0.503417474210526,-0.16442046495614,-0.416773324949123,-0.123875365408772,-0.164711430921053,-0.482046191789474,-0.531191430210526,-0.60288049854386,-0.601482920333333
27,WALKING_UPSTAIRS,0.251896891745098,-0.0106717109568627,-0.144732311490196,-0.675819258117647,-0.434707842652941,-0.476702787227451,0.833475434117647,-0.124784325346745,-0.107126936294118,-0.957949684509804,-0.942501171568627,-0.912206158039216,0.0777085759990196,-0.00298495059456863,0.00280686202215686,-0.639354211392157,-0.606647665235294,-0.747044664705882,-0.0379130455490196,-0.0663852165196078,0.0677011364705882,-0.685810115882353,-0.725203739019608,-0.471609610266667,-0.0826141321352941,-0.0386831940058824,-0.0338014615568628,-0.712364649019608,-0.797448028039216,-0.728323516862745,-0.54159902372549,-0.591203677843137,-0.54159902372549,-0.591203677843137,-0.655242595294118,-0.606029907019608,-0.551376142019608,-0.644367177254902,-0.767027815294118,-0.778480198039216,-0.653229881960784,-0.507407590372549,-0.572762148817647,-0.685654487627451,-0.435242615743137,-0.467695442327451,-0.636198883568627,-0.613204345333333,-0.717605605098039,-0.677087978431373,-0.627403716784314,-0.775952400980392,-0.629061780254902,-0.722213860784314,-0.563154418098039,-0.705210174705882,-0.730020821764706,-0.494305468843137,-0.568255951352941,-0.669308735156863,-0.592568634705882,-0.626105586,-0.691782513921569,-0.675310735098039,-0.777412953529412,-0.795582338431373
